#   MM ID        Row        MM No.     Node ID      X[m]       Y[m]       R[m]         q[deg]       Z[m]    MM Length[m] MM Width[m] MM Innner   MM Outer    Eff. Area   Eff. Area   Vignetting  Vignetting
#                                                                                                                                      Rad [m]     Rad[m]     at 1 keV    at 6 keV    HZW [deg]   HZW[deg]
    106          4           10       2008037     0.294744    0.369597    0.47273      51.43      0.009315    0.061460    0.049614    0.443125    0.498945   1.3844E-03  8.2629E-04   0.297610    0.408310
    107          4           11       2008047     0.236367    0.409399    0.47273      60.00      0.009315    0.061460    0.049614    0.443125    0.498945   1.3844E-03  8.2629E-04   0.297610    0.408310
    108          4           12       2008057     0.172708    0.440054    0.47273      68.57      0.009315    0.061460    0.049614    0.443125    0.498945   1.3844E-03  8.2629E-04   0.297610    0.408310
    109          4           13       2008067     0.105193    0.460880    0.47273      77.14      0.009315    0.061460    0.049614    0.443125    0.498945   1.3844E-03  8.2629E-04   0.297610    0.408310
    110          4           14       2008077     0.035327    0.471410    0.47273      85.71      0.009315    0.061460    0.049614    0.443125    0.498945   1.3844E-03  8.2629E-04   0.297610    0.408310
    111          4           15       3008017    -0.035327    0.471410    0.47273      94.29      0.009315    0.061460    0.049614    0.443125    0.498945   1.3844E-03  8.2629E-04   0.297610    0.408310
    112          4           16       3008027    -0.105193    0.460880    0.47273      102.86     0.009315    0.061460    0.049614    0.443125    0.498945   1.3844E-03  8.2629E-04   0.297610    0.408310
    113          4           17       3008037    -0.172708    0.440054    0.47273      111.43     0.009315    0.061460    0.049614    0.443125    0.498945   1.3844E-03  8.2629E-04   0.297610    0.408310
    114          4           18       3008047    -0.236367    0.409399    0.47273      120.00     0.009315    0.061460    0.049614    0.443125    0.498945   1.3844E-03  8.2629E-04   0.297610    0.408310
    115          4           19       3008057    -0.294744    0.369597    0.47273      128.57     0.009315    0.061460    0.049614    0.443125    0.498945   1.3844E-03  8.2629E-04   0.297610    0.408310
    116          4           20       3008067    -0.346537    0.321540    0.47273      137.14     0.009315    0.061460    0.049614    0.443125    0.498945   1.3844E-03  8.2629E-04   0.297610    0.408310
    117          4           21       3008077    -0.390590    0.266299    0.47273      145.71     0.009315    0.061460    0.049614    0.443125    0.498945   1.3844E-03  8.2629E-04   0.297610    0.408310
    118          4           22       4008017    -0.425917    0.205111    0.47273      154.29     0.009315    0.061460    0.049614    0.443125    0.498945   1.3844E-03  8.2629E-04   0.297610    0.408310
    119          4           23       4008027    -0.451730    0.139340    0.47273      162.86     0.009315    0.061460    0.049614    0.443125    0.498945   1.3844E-03  8.2629E-04   0.297610    0.408310
    120          4           24       4008037    -0.467452    0.070457    0.47273      171.43     0.009315    0.061460    0.049614    0.443125    0.498945   1.3844E-03  8.2629E-04   0.297610    0.408310
    121          4           25       4008047    -0.472733    0.000000    0.47273      180.00     0.009315    0.061460    0.049614    0.443125    0.498945   1.3844E-03  8.2629E-04   0.297610    0.408310
    122          4           26       4008057    -0.467452   -0.070457    0.47273      188.57     0.009315    0.061460    0.049614    0.443125    0.498945   1.3844E-03  8.2629E-04   0.297610    0.408310
    123          4           27       4008067    -0.451730   -0.139340    0.47273      197.14     0.009315    0.061460    0.049614    0.443125    0.498945   1.3844E-03  8.2629E-04   0.297610    0.408310
    124          4           28       4008077    -0.425917   -0.205111    0.47273      205.71     0.009315    0.061460    0.049614    0.443125    0.498945   1.3844E-03  8.2629E-04   0.297610    0.408310
    125          4           29       5008017    -0.390590   -0.266299    0.47273      214.29     0.009315    0.061460    0.049614    0.443125    0.498945   1.3844E-03  8.2629E-04   0.297610    0.408310
    126          4           30       5008027    -0.346537   -0.321540    0.47273      222.86     0.009315    0.061460    0.049614    0.443125    0.498945   1.3844E-03  8.2629E-04   0.297610    0.408310
    127          4           31       5008037    -0.294744   -0.369597    0.47273      231.43     0.009315    0.061460    0.049614    0.443125    0.498945   1.3844E-03  8.2629E-04   0.297610    0.408310
    128          4           32       5008047    -0.236367   -0.409399    0.47273      240.00     0.009315    0.061460    0.049614    0.443125    0.498945   1.3844E-03  8.2629E-04   0.297610    0.408310
    129          4           33       5008057    -0.172708   -0.440054    0.47273      248.57     0.009315    0.061460    0.049614    0.443125    0.498945   1.3844E-03  8.2629E-04   0.297610    0.408310
    130          4           34       5008067    -0.105193   -0.460880    0.47273      257.14     0.009315    0.061460    0.049614    0.443125    0.498945   1.3844E-03  8.2629E-04   0.297610    0.408310
